,Ticker,Breakdown,Recent,Before_1,Before_2,Before_3
0,A,investments,-3000000.0,5000000.0,-7000000.0,-7000000.0
1,A,changeToLiabilities,37000000.0,18000000.0,-5000000.0,8000000.0
2,A,totalCashflowsFromInvestingActivities,-79000000.0,-59000000.0,-61000000.0,-587000000.0
3,A,totalCashFromFinancingActivities,-546000000.0,-324000000.0,-222000000.0,166000000.0
4,A,changeToOperatingActivities,-170000000.0,72000000.0,48000000.0,163000000.0
5,A,issuanceOfStock,27000000.0,3000000.0,26000000.0,1000000.0
6,A,netIncome,283000000.0,442000000.0,264000000.0,216000000.0
7,A,changeInCash,-374000000.0,55000000.0,48000000.0,51000000.0
8,A,repurchaseOfStock,-510000000.0,-138000000.0,-114000000.0,-196000000.0
9,A,effectOfExchangeRate,-4000000.0,-3000000.0,-3000000.0,-3000000.0
10,A,totalCashFromOperatingActivities,255000000.0,441000000.0,334000000.0,472000000.0
11,A,depreciation,82000000.0,84000000.0,84000000.0,77000000.0
12,A,otherCashflowsFromInvestingActivities,-1000000.0,-3000000.0,-3000000.0,-2000000.0
13,A,dividendsPaid,-63000000.0,-59000000.0,-59000000.0,-59000000.0
14,A,changeToInventory,-54000000.0,-21000000.0,-35000000.0,-45000000.0
15,A,changeToAccountReceivables,-46000000.0,-59000000.0,-52000000.0,14000000.0
16,A,changeToNetincome,123000000.0,-95000000.0,30000000.0,39000000.0
17,A,capitalExpenditures,-75000000.0,-62000000.0,-54000000.0,-31000000.0
18,A,netBorrowings,,-130000000.0,-75000000.0,427000000.0
19,A,otherCashflowsFromFinancingActivities,,,,-7000000.0
20,AAL,investments,2065000000.0,3384000000.0,-3861000000.0,-7142000000.0
21,AAL,changeToLiabilities,1855000000.0,0.0,0.0,0.0
22,AAL,totalCashflowsFromInvestingActivities,1738000000.0,3315000000.0,-3884000000.0,-7152000000.0
23,AAL,netBorrowings,-610000000.0,-1599000000.0,249000000.0,6807000000.0
24,AAL,totalCashFromFinancingActivities,-561000000.0,-1609000000.0,445000000.0,7013000000.0
25,AAL,changeToOperatingActivities,-510000000.0,-510000000.0,-510000000.0,-510000000.0
26,AAL,netIncome,-932000000.0,169000000.0,19000000.0,-1250000000.0
27,AAL,changeInCash,-23000000.0,-34000000.0,31000000.0,35000000.0
28,AAL,repurchaseOfStock,-5000000.0,-5000000.0,-5000000.0,-13000000.0
29,AAL,totalCashFromOperatingActivities,-1200000000.0,-1740000000.0,3470000000.0,174000000.0
30,AAL,depreciation,660000000.0,557000000.0,640000000.0,478000000.0
31,AAL,otherCashflowsFromInvestingActivities,48000000.0,-64000000.0,-76000000.0,-118000000.0
32,AAL,changeToAccountReceivables,-304000000.0,-304000000.0,-304000000.0,-304000000.0
33,AAL,otherCashflowsFromFinancingActivities,54000000.0,-10000000.0,52000000.0,-97000000.0
34,AAL,changeToNetincome,-1969000000.0,-2467000000.0,2811000000.0,946000000.0
35,AAL,capitalExpenditures,-387000000.0,-25000000.0,-25000000.0,-25000000.0
36,AAL,issuanceOfStock,,,144000000.0,316000000.0
37,AAP,changeToLiabilities,172671000.0,-57273000.0,69572000.0,96094000.0
38,AAP,totalCashflowsFromInvestingActivities,-98433000.0,-61165000.0,-57422000.0,-70294000.0
39,AAP,totalCashFromFinancingActivities,-95374000.0,-292297000.0,-459752000.0,-216689000.0
40,AAP,changeToOperatingActivities,-110117000.0,97933000.0,63473000.0,-75441000.0
41,AAP,issuanceOfStock,1337000.0,868000.0,869000.0,869000.0
42,AAP,netIncome,81669000.0,169813000.0,178696000.0,185930000.0
43,AAP,changeInCash,-3217000.0,-204642000.0,-70946000.0,45241000.0
44,AAP,repurchaseOfStock,-96704000.0,-230213000.0,-395644000.0,-183647000.0
45,AAP,effectOfExchangeRate,3264000.0,43000.0,1000.0,2292000.0
46,AAP,totalCashFromOperatingActivities,187326000.0,148777000.0,446227000.0,329932000.0
47,AAP,depreciation,65196000.0,59426000.0,58058000.0,77253000.0
48,AAP,changeToInventory,-211265000.0,-20959000.0,48069000.0,63883000.0
49,AAP,changeToAccountReceivables,147953000.0,-127304000.0,681000.0,-53982000.0
50,AAP,otherCashflowsFromFinancingActivities,-7000.0,2000.0,-152000.0,104000.0
51,AAP,changeToNetincome,41219000.0,27141000.0,27678000.0,36195000.0
52,AAP,capitalExpenditures,-98656000.0,-61410000.0,-58689000.0,-70884000.0
53,AAP,dividendsPaid,,-62954000.0,-64825000.0,-33146000.0
54,AAPL,investments,-12929000000.0,4608000000.0,5747000000.0,-7895000000.0
55,AAPL,changeToLiabilities,20275000000.0,14050000000.0,307000000.0,-23366000000.0
56,AAPL,totalCashflowsFromInvestingActivities,-16106000000.0,835000000.0,3572000000.0,-10368000000.0
57,AAPL,netBorrowings,-1000000000.0,3220000000.0,3220000000.0,10423000000.0
58,AAPL,totalCashFromFinancingActivities,-28159000000.0,-20382000000.0,-29396000000.0,-11326000000.0
59,AAPL,changeToOperatingActivities,-10497000000.0,-5602000000.0,-6048000000.0,11265000000.0
60,AAPL,netIncome,34630000000.0,20551000000.0,21744000000.0,23630000000.0
61,AAPL,changeInCash,2701000000.0,653000000.0,-4730000000.0,2287000000.0
62,AAPL,repurchaseOfStock,-23366000000.0,-20449000000.0,-25595000000.0,-18847000000.0
63,AAPL,totalCashFromOperatingActivities,46966000000.0,20200000000.0,21094000000.0,23981000000.0
64,AAPL,depreciation,2697000000.0,2989000000.0,2832000000.0,2797000000.0
65,AAPL,otherCashflowsFromInvestingActivities,-374000000.0,-530000000.0,-78000000.0,-204000000.0
66,AAPL,dividendsPaid,-3732000000.0,-3640000000.0,-3767000000.0,-3447000000.0
67,AAPL,changeToInventory,681000000.0,-1429000000.0,13000000.0,-276000000.0
68,AAPL,changeToAccountReceivables,-3934000000.0,-8809000000.0,1031000000.0,8598000000.0
69,AAPL,otherCashflowsFromFinancingActivities,-61000000.0,-57000000.0,-34000000.0,-16000000.0
70,AAPL,changeToNetincome,3114000000.0,-1550000000.0,1215000000.0,1333000000.0
71,AAPL,capitalExpenditures,-2803000000.0,-3223000000.0,-2093000000.0,-2269000000.0
72,AAPL,issuanceOfStock,,544000000.0,544000000.0,561000000.0
73,ABBV,investments,-36000000.0,6000000.0,14000000.0,-5000000.0
74,ABBV,changeToLiabilities,174000000.0,1146000000.0,72000000.0,236000000.0
75,ABBV,totalCashflowsFromInvestingActivities,-1145000000.0,-615000000.0,-242000000.0,-342000000.0
76,ABBV,netBorrowings,-3752000000.0,-1201000000.0,-3461000000.0,-3461000000.0
77,ABBV,totalCashFromFinancingActivities,-6338000000.0,-3643000000.0,-5884000000.0,-3174000000.0
78,ABBV,changeToOperatingActivities,265000000.0,-181000000.0,49000000.0,-330000000.0
79,ABBV,issuanceOfStock,75000000.0,25000000.0,73000000.0,71000000.0
80,ABBV,netIncome,4044000000.0,3179000000.0,766000000.0,3553000000.0
81,ABBV,changeInCash,-2436000000.0,3636000000.0,-1209000000.0,1306000000.0
82,ABBV,repurchaseOfStock,-131000000.0,-6000000.0,-10000000.0,-787000000.0
83,ABBV,effectOfExchangeRate,-28000000.0,-41000000.0,27000000.0,-55000000.0
84,ABBV,totalCashFromOperatingActivities,5075000000.0,7935000000.0,4890000000.0,4877000000.0
85,ABBV,depreciation,1979000000.0,2127000000.0,2200000000.0,2215000000.0
86,ABBV,otherCashflowsFromInvestingActivities,143000000.0,88000000.0,86000000.0,49000000.0
87,ABBV,dividendsPaid,-2314000000.0,-2315000000.0,-2310000000.0,-2322000000.0
88,ABBV,changeToInventory,-112000000.0,219000000.0,-62000000.0,-187000000.0
89,ABBV,changeToAccountReceivables,-749000000.0,590000000.0,-296000000.0,-866000000.0
90,ABBV,otherCashflowsFromFinancingActivities,-216000000.0,-146000000.0,-176000000.0,-136000000.0
91,ABBV,changeToNetincome,136000000.0,921000000.0,2914000000.0,65000000.0
92,ABBV,capitalExpenditures,-187000000.0,-217000000.0,-195000000.0,-188000000.0
93,ABC,changeToLiabilities,824056000.0,1806748000.0,534974000.0,-2014050000.0
94,ABC,totalCashflowsFromInvestingActivities,-143120000.0,-171349000.0,-5655996000.0,-248822000.0
95,ABC,netBorrowings,-6486000.0,-403763000.0,550670000.0,2500895000.0
96,ABC,totalCashFromFinancingActivities,-106423000.0,-444607000.0,488940000.0,2452987000.0
97,ABC,changeToOperatingActivities,-398254000.0,-75314000.0,341666000.0,29145000.0
98,ABC,issuanceOfStock,38937000.0,34453000.0,33971000.0,72110000.0
99,ABC,netIncome,449105000.0,437698000.0,292122000.0,435267000.0
100,ABC,changeInCash,612252000.0,388385000.0,-3959437000.0,1750262000.0
101,ABC,repurchaseOfStock,-34554000.0,-17000.0,-17000.0,-26256000.0
102,ABC,effectOfExchangeRate,-2654000.0,-3725000.0,-3725000.0,-3725000.0
103,ABC,totalCashFromOperatingActivities,863411000.0,1009817000.0,1207619000.0,-453903000.0
104,ABC,depreciation,177270000.0,171316000.0,127953000.0,103066000.0
105,ABC,otherCashflowsFromInvestingActivities,-788000.0,5345000.0,2516000.0,2516000.0
106,ABC,dividendsPaid,-100541000.0,-92607000.0,-91676000.0,-91262000.0
107,ABC,changeToInventory,-989993000.0,-521636000.0,-280414000.0,231165000.0
108,ABC,changeToAccountReceivables,716380000.0,-813233000.0,76925000.0,712725000.0
109,ABC,otherCashflowsFromFinancingActivities,-3779000.0,17327000.0,-4025000.0,-2500000.0
110,ABC,changeToNetincome,41561000.0,-20844000.0,56996000.0,74098000.0
111,ABC,capitalExpenditures,-79691000.0,-164810000.0,-121795000.0,-86202000.0
112,ABC,investments,,,,-162620000.0
113,ABMD,investments,-173543000.0,7884000.0,-19064000.0,-10134000.0
114,ABMD,changeToLiabilities,4668000.0,-1428000.0,-5040000.0,14060000.0
115,ABMD,totalCashflowsFromInvestingActivities,-180021000.0,660000.0,-109055000.0,-36243000.0
116,ABMD,totalCashFromFinancingActivities,-6161000.0,6684000.0,-7470000.0,5365000.0
117,ABMD,changeToOperatingActivities,17427000.0,-11156000.0,-24734000.0,1397000.0
118,ABMD,issuanceOfStock,440000.0,9223000.0,2120000.0,5500000.0
119,ABMD,netIncome,45752000.0,56953000.0,-26525000.0,56856000.0
120,ABMD,changeInCash,-97627000.0,66428000.0,-57256000.0,51692000.0
121,ABMD,repurchaseOfStock,-4267000.0,-2539000.0,-9590000.0,-135000.0
122,ABMD,effectOfExchangeRate,-1932000.0,-1488000.0,3910000.0,-3905000.0
123,ABMD,totalCashFromOperatingActivities,90487000.0,60572000.0,55359000.0,86475000.0
124,ABMD,depreciation,6926000.0,6966000.0,6907000.0,6376000.0
125,ABMD,changeToInventory,-7896000.0,-5903000.0,-5770000.0,-4061000.0
126,ABMD,changeToAccountReceivables,218000.0,-1319000.0,8763000.0,-5134000.0
127,ABMD,otherCashflowsFromFinancingActivities,-2334000.0,-2334000.0,-2334000.0,-2334000.0
128,ABMD,changeToNetincome,23392000.0,16459000.0,101758000.0,16531000.0
129,ABMD,capitalExpenditures,-6478000.0,-7224000.0,-7170000.0,-26109000.0
130,ABT,investments,-69000000.0,-108000000.0,95000000.0,-14000000.0
131,ABT,changeToLiabilities,1288000000.0,0.0,0.0,0.0
132,ABT,totalCashflowsFromInvestingActivities,-671000000.0,-651000000.0,-264000000.0,-422000000.0
133,ABT,netBorrowings,-196000000.0,-67000000.0,-7000000.0,22000000.0
134,ABT,totalCashFromFinancingActivities,-1886000000.0,-1377000000.0,-1264000000.0,-967000000.0
135,ABT,changeToOperatingActivities,-172000000.0,-37000000.0,-97000000.0,-6000000.0
136,ABT,issuanceOfStock,82000000.0,70000000.0,17000000.0,86000000.0
137,ABT,netIncome,1989000000.0,2100000000.0,1189000000.0,1793000000.0
138,ABT,changeInCash,497000000.0,644000000.0,604000000.0,1216000000.0
139,ABT,repurchaseOfStock,-974000000.0,-579000000.0,-471000000.0,-275000000.0
140,ABT,effectOfExchangeRate,-13000000.0,-29000000.0,4000000.0,-32000000.0
141,ABT,totalCashFromOperatingActivities,3067000000.0,2701000000.0,2128000000.0,2637000000.0
142,ABT,depreciation,883000000.0,847000000.0,874000000.0,934000000.0
143,ABT,otherCashflowsFromInvestingActivities,12000000.0,4000000.0,6000000.0,4000000.0
144,ABT,dividendsPaid,-798000000.0,-801000000.0,-803000000.0,-800000000.0
145,ABT,changeToInventory,15000000.0,71000000.0,-5000000.0,-537000000.0
146,ABT,changeToAccountReceivables,-189000000.0,-394000000.0,35000000.0,165000000.0
147,ABT,changeToNetincome,161000000.0,114000000.0,132000000.0,288000000.0
148,ABT,capitalExpenditures,-614000000.0,-461000000.0,-413000000.0,-397000000.0
149,ACN,changeToLiabilities,734329000.0,-209246000.0,381099000.0,188393000.0
150,ACN,totalCashflowsFromInvestingActivities,-272502000.0,-1912581000.0,-2851316000.0,-572688000.0
151,ACN,netBorrowings,-5429000.0,-3448000.0,-6512000.0,-562000.0
152,ACN,totalCashFromFinancingActivities,-2036715000.0,-1069460000.0,-1367785000.0,-1012368000.0
153,ACN,changeToOperatingActivities,-906052000.0,-680273000.0,27235000.0,340974000.0
154,ACN,issuanceOfStock,292747000.0,409130000.0,125179000.0,392478000.0
155,ACN,netIncome,1634942000.0,1791024000.0,1416248000.0,1549426000.0
156,ACN,changeInCash,-171001000.0,-2531057000.0,-1841206000.0,842802000.0
157,ACN,repurchaseOfStock,-1693354000.0,-845366000.0,-914648000.0,-834995000.0
158,ACN,effectOfExchangeRate,-17277000.0,-79887000.0,-58537000.0,26708000.0
159,ACN,totalCashFromOperatingActivities,2155493000.0,530871000.0,2436432000.0,2401150000.0
160,ACN,depreciation,269142000.0,241335000.0,211914000.0,218482000.0
161,ACN,otherCashflowsFromInvestingActivities,2430000.0,4031000.0,7965000.0,15075000.0
162,ACN,dividendsPaid,-615926000.0,-612543000.0,-557325000.0,-558455000.0
163,ACN,changeToAccountReceivables,-446150000.0,-1354195000.0,-159629000.0,-625060000.0
164,ACN,otherCashflowsFromFinancingActivities,-14753000.0,-17233000.0,-14479000.0,-10834000.0
165,ACN,changeToNetincome,734526000.0,486048000.0,571306000.0,451178000.0
166,ACN,capitalExpenditures,-164660000.0,-181671000.0,-236295000.0,-158212000.0
167,ACN,investments,,,-61978000.0,-61978000.0
168,ADBE,investments,-428000000.0,-38000000.0,-12000000.0,-29000000.0
169,ADBE,changeToLiabilities,482000000.0,121000000.0,56000000.0,412000000.0
170,ADBE,totalCashflowsFromInvestingActivities,-1721000000.0,-133000000.0,-107000000.0,-1558000000.0
171,ADBE,totalCashFromFinancingActivities,-1078000000.0,-899000000.0,-1080000000.0,-1244000000.0
172,ADBE,changeToOperatingActivities,-235000000.0,-299000000.0,271000000.0,-442000000.0
173,ADBE,netIncome,1233000000.0,1212000000.0,1116000000.0,1261000000.0
174,ADBE,changeInCash,-779000000.0,373000000.0,798000000.0,-1026000000.0
175,ADBE,repurchaseOfStock,-1116000000.0,-1122000000.0,-1089000000.0,-1341000000.0
176,ADBE,effectOfExchangeRate,-28000000.0,1000000.0,-3000000.0,4000000.0
177,ADBE,totalCashFromOperatingActivities,2048000000.0,1404000000.0,1988000000.0,1772000000.0
178,ADBE,depreciation,205000000.0,193000000.0,194000000.0,196000000.0
179,ADBE,otherCashflowsFromFinancingActivities,38000000.0,20000000.0,9000000.0,10000000.0
180,ADBE,changeToNetincome,363000000.0,204000000.0,363000000.0,398000000.0
181,ADBE,capitalExpenditures,-81000000.0,-95000000.0,-95000000.0,-59000000.0
182,ADBE,issuanceOfStock,,203000000.0,203000000.0,87000000.0
183,ADBE,changeToAccountReceivables,,-66000000.0,43000000.0,-82000000.0
184,AFL,investments,-303000000.0,71000000.0,-686000000.0,-2028000000.0
185,AFL,changeToLiabilities,0.0,0.0,0.0,0.0
186,AFL,totalCashflowsFromInvestingActivities,-1207000000.0,-332000000.0,130000000.0,-969000000.0
187,AFL,totalCashFromFinancingActivities,-842000000.0,-756000000.0,-671000000.0,-470000000.0
188,AFL,changeToOperatingActivities,206000000.0,292000000.0,274000000.0,204000000.0
189,AFL,issuanceOfStock,13000000.0,13000000.0,4000000.0,9000000.0
190,AFL,netIncome,1039000000.0,888000000.0,1105000000.0,1293000000.0
191,AFL,changeInCash,-1157000000.0,739000000.0,479000000.0,-151000000.0
192,AFL,repurchaseOfStock,-625000000.0,-526000000.0,-500000000.0,-650000000.0
193,AFL,effectOfExchangeRate,22000000.0,-26000000.0,58000000.0,-78000000.0
194,AFL,totalCashFromOperatingActivities,870000000.0,1853000000.0,962000000.0,1366000000.0
195,AFL,depreciation,45000000.0,45000000.0,45000000.0,45000000.0
196,AFL,otherCashflowsFromInvestingActivities,-530000000.0,-291000000.0,1282000000.0,1290000000.0
197,AFL,dividendsPaid,-208000000.0,-217000000.0,-211000000.0,-219000000.0
198,AFL,changeToAccountReceivables,50000000.0,26000000.0,15000000.0,-19000000.0
199,AFL,otherCashflowsFromFinancingActivities,-22000000.0,-13000000.0,-17000000.0,-10000000.0
200,AFL,changeToNetincome,-564000000.0,143000000.0,-480000000.0,-754000000.0
201,AFL,netBorrowings,,,53000000.0,400000000.0
202,AIZ,investments,-1190300000.0,171500000.0,112200000.0,-347100000.0
203,AIZ,changeToLiabilities,0.0,0.0,0.0,0.0
204,AIZ,totalCashflowsFromInvestingActivities,3400000.0,18800000.0,14500000.0,-460000000.0
205,AIZ,netBorrowings,-369800000.0,347200000.0,-50000000.0,243700000.0
206,AIZ,totalCashFromFinancingActivities,-736600000.0,132200000.0,-153000000.0,32000000.0
207,AIZ,changeToOperatingActivities,-151200000.0,419700000.0,-302500000.0,142900000.0
208,AIZ,netIncome,882400000.0,203400000.0,163000000.0,139200000.0
209,AIZ,changeInCash,-743900000.0,1100200000.0,-557000000.0,25600000.0
210,AIZ,repurchaseOfStock,-328300000.0,-173200000.0,-60100000.0,-140800000.0
211,AIZ,effectOfExchangeRate,-8700000.0,1500000.0,200000.0,13200000.0
212,AIZ,totalCashFromOperatingActivities,-2000000.0,947700000.0,-418700000.0,440400000.0
213,AIZ,depreciation,41900000.0,42700000.0,41400000.0,39200000.0
214,AIZ,otherCashflowsFromInvestingActivities,-29500000.0,-66000000.0,-48200000.0,2600000.0
215,AIZ,dividendsPaid,-38500000.0,-41800000.0,-42900000.0,-44200000.0
216,AIZ,changeToAccountReceivables,12000000.0,241400000.0,-385000000.0,83300000.0
217,AIZ,changeToNetincome,-639900000.0,22500000.0,57900000.0,-21500000.0
218,AIZ,capitalExpenditures,-46100000.0,-45600000.0,-39600000.0,-40100000.0
219,AIZ,otherCashflowsFromFinancingActivities,,,,-26700000.0
220,AJG,investments,-500000.0,-300000.0,-400000.0,-400000.0
221,AJG,changeToLiabilities,-84000000.0,-2600000.0,15500000.0,-52100000.0
222,AJG,totalCashflowsFromInvestingActivities,-119600000.0,-184200000.0,-417900000.0,-254000000.0
223,AJG,netBorrowings,-573800000.0,1578300000.0,-29600000.0,-50600000.0
224,AJG,totalCashFromFinancingActivities,-662800000.0,2782500000.0,-118100000.0,-123900000.0
225,AJG,changeToOperatingActivities,-356300000.0,49800000.0,1406500000.0,-416900000.0
226,AJG,issuanceOfStock,22600000.0,1464800000.0,37200000.0,28300000.0
227,AJG,netIncome,225100000.0,190200000.0,382100000.0,142200000.0
228,AJG,changeInCash,-362700000.0,3014100000.0,-213400000.0,99500000.0
229,AJG,effectOfExchangeRate,-33200000.0,13800000.0,36300000.0,112500000.0
230,AJG,totalCashFromOperatingActivities,452900000.0,402000000.0,286300000.0,364900000.0
231,AJG,depreciation,131300000.0,145200000.0,143300000.0,81800000.0
232,AJG,dividendsPaid,-89800000.0,-105000000.0,-97400000.0,-87300000.0
233,AJG,changeToAccountReceivables,549000000.0,12600000.0,-1691300000.0,501400000.0
234,AJG,otherCashflowsFromFinancingActivities,-21800000.0,-155600000.0,-28300000.0,-14300000.0
235,AJG,changeToNetincome,63700000.0,30300000.0,37600000.0,118500000.0
236,AJG,capitalExpenditures,-44000000.0,-32000000.0,-27200000.0,-19800000.0
237,AKAM,investments,510683000.0,-4660000.0,143870000.0,-332485000.0
238,AKAM,changeToLiabilities,56965000.0,-17418000.0,-47547000.0,-26728000.0
239,AKAM,totalCashflowsFromInvestingActivities,392983000.0,-159620000.0,-36308000.0,-617934000.0
240,AKAM,totalCashFromFinancingActivities,-93157000.0,-98844000.0,-100777000.0,-71076000.0
241,AKAM,changeToOperatingActivities,-1456000.0,5333000.0,-47798000.0,19939000.0
242,AKAM,issuanceOfStock,15820000.0,9712000.0,21410000.0,13963000.0
243,AKAM,netIncome,178916000.0,156497000.0,155695000.0,113370000.0
244,AKAM,changeInCash,684483000.0,122672000.0,105557000.0,-390517000.0
245,AKAM,repurchaseOfStock,-108776000.0,-108489000.0,-122187000.0,-85039000.0
246,AKAM,effectOfExchangeRate,-5080000.0,3003000.0,-7151000.0,7400000.0
247,AKAM,totalCashFromOperatingActivities,389737000.0,378133000.0,249793000.0,291093000.0
248,AKAM,depreciation,98041000.0,96507000.0,91465000.0,88202000.0
249,AKAM,otherCashflowsFromInvestingActivities,-1453000.0,-391000.0,179000.0,10101000.0
250,AKAM,changeToAccountReceivables,-10821000.0,11176000.0,-15580000.0,-4942000.0
251,AKAM,otherCashflowsFromFinancingActivities,-201000.0,-67000.0,-67000.0,-67000.0
252,AKAM,changeToNetincome,9819000.0,68370000.0,57295000.0,45980000.0
253,AKAM,capitalExpenditures,-70678000.0,-107231000.0,-87222000.0,-118520000.0
254,ALB,investments,-6835000.0,-146000.0,-692000.0,4959000.0
255,ALB,changeToLiabilities,143939000.0,0.0,0.0,0.0
256,ALB,totalCashflowsFromInvestingActivities,-307763000.0,-256646000.0,72543000.0,-174724000.0
257,ALB,netBorrowings,388283000.0,-1976000.0,1000000.0,-1500139000.0
258,ALB,totalCashFromFinancingActivities,308649000.0,-63903000.0,-51285000.0,-143249000.0
259,ALB,changeToOperatingActivities,-311926000.0,448463000.0,57127000.0,-49185000.0
260,ALB,issuanceOfStock,2172000.0,1885000.0,13152000.0,1455071000.0
261,ALB,netIncome,-3824000.0,-392781000.0,424600000.0,95677000.0
262,ALB,changeInCash,-155777000.0,-228523000.0,253713000.0,-176865000.0
263,ALB,repurchaseOfStock,-385000.0,-708000.0,-187000.0,-6860000.0
264,ALB,effectOfExchangeRate,-10334000.0,-12707000.0,4551000.0,-16841000.0
265,ALB,totalCashFromOperatingActivities,-146329000.0,104733000.0,227904000.0,157949000.0
266,ALB,depreciation,68235000.0,62082000.0,61423000.0,62260000.0
267,ALB,dividendsPaid,-45617000.0,-45599000.0,-45507000.0,-41130000.0
268,ALB,changeToInventory,-127401000.0,-127401000.0,-127401000.0,-127401000.0
269,ALB,changeToAccountReceivables,-49295000.0,-49295000.0,-49295000.0,-49295000.0
270,ALB,otherCashflowsFromFinancingActivities,-35804000.0,-17505000.0,-19743000.0,-50191000.0
271,ALB,changeToNetincome,133943000.0,-13031000.0,-315246000.0,49197000.0
272,ALB,capitalExpenditures,-300928000.0,-255824000.0,-217232000.0,-179683000.0
273,ALLE,investments,7600000.0,7600000.0,7600000.0,-3000000.0
274,ALLE,changeToLiabilities,0.0,0.0,0.0,-1600000.0
275,ALLE,totalCashflowsFromInvestingActivities,3800000.0,-14100000.0,-4600000.0,-17400000.0
276,ALLE,totalCashFromFinancingActivities,-44200000.0,-77900000.0,-187200000.0,-142600000.0
277,ALLE,changeToOperatingActivities,-74800000.0,16400000.0,-17800000.0,66000000.0
278,ALLE,netIncome,143500000.0,118700000.0,108000000.0,93300000.0
279,ALLE,changeInCash,43700000.0,65900000.0,-86100000.0,49600000.0
280,ALLE,repurchaseOfStock,-12900000.0,-50100000.0,-149700000.0,-114700000.0
281,ALLE,effectOfExchangeRate,-4800000.0,2200000.0,-6100000.0,8700000.0
282,ALLE,totalCashFromOperatingActivities,88900000.0,155700000.0,111800000.0,200900000.0
283,ALLE,depreciation,20100000.0,20500000.0,21400000.0,7200000.0
284,ALLE,otherCashflowsFromInvestingActivities,13500000.0,-2500000.0,1700000.0,11900000.0
285,ALLE,dividendsPaid,-32300000.0,-32100000.0,-32500000.0,-29000000.0
286,ALLE,otherCashflowsFromFinancingActivities,1000000.0,4400000.0,-5000000.0,-3300000.0
287,ALLE,changeToNetincome,100000.0,100000.0,200000.0,32200000.0
288,ALLE,capitalExpenditures,-10800000.0,-11600000.0,-6300000.0,-13800000.0
289,ALLE,netBorrowings,,-100000.0,-100000.0,-100000.0
290,ALLE,issuanceOfStock,,,,4500000.0
291,ALLE,changeToInventory,,,,-7800000.0
292,ALLE,changeToAccountReceivables,,,,-1900000.0
293,AMAT,investments,-381000000.0,-57000000.0,-15000000.0,-83000000.0
294,AMAT,changeToLiabilities,699000000.0,291000000.0,314000000.0,-84000000.0
295,AMAT,totalCashflowsFromInvestingActivities,-587000000.0,-194000000.0,-219000000.0,-216000000.0
296,AMAT,totalCashFromFinancingActivities,-1634000000.0,-1731000000.0,-883000000.0,-343000000.0
297,AMAT,changeToOperatingActivities,-582000000.0,-12000000.0,-80000000.0,108000000.0
298,AMAT,issuanceOfStock,89000000.0,89000000.0,86000000.0,86000000.0
299,AMAT,netIncome,1712000000.0,1716000000.0,1330000000.0,1130000000.0
300,AMAT,changeInCash,-1073000000.0,-239000000.0,85000000.0,862000000.0
301,AMAT,repurchaseOfStock,-1507000000.0,-1512000000.0,-767000000.0,-142000000.0
302,AMAT,totalCashFromOperatingActivities,1148000000.0,1686000000.0,1187000000.0,1421000000.0
303,AMAT,depreciation,105000000.0,98000000.0,97000000.0,94000000.0
304,AMAT,dividendsPaid,-216000000.0,-219000000.0,-202000000.0,-201000000.0
305,AMAT,changeToInventory,-192000000.0,-64000000.0,-128000000.0,-21000000.0
306,AMAT,changeToAccountReceivables,-1131000000.0,-447000000.0,-330000000.0,-81000000.0
307,AMAT,changeToNetincome,69000000.0,86000000.0,66000000.0,283000000.0
308,AMAT,capitalExpenditures,-206000000.0,-137000000.0,-204000000.0,-121000000.0
309,AME,changeToLiabilities,0.0,0.0,0.0,7017000.0
310,AME,totalCashflowsFromInvestingActivities,-13042000.0,-1597640000.0,-284502000.0,-37059000.0
311,AME,netBorrowings,-283823000.0,602899000.0,-32950000.0,-438000000.0
312,AME,totalCashFromFinancingActivities,-320395000.0,575602000.0,-84006000.0,-454718000.0
313,AME,changeToOperatingActivities,-2450000.0,-45222000.0,-13275000.0,-156313000.0
314,AME,issuanceOfStock,11189000.0,24187000.0,6925000.0,25023000.0
315,AME,netIncome,257460000.0,231679000.0,219233000.0,221025000.0
316,AME,changeInCash,-31968000.0,-733016000.0,-89162000.0,-92016000.0
317,AME,repurchaseOfStock,-185000.0,-4881000.0,-7997000.0,-116000.0
318,AME,effectOfExchangeRate,-5648000.0,1986000.0,-5061000.0,13879000.0
319,AME,totalCashFromOperatingActivities,307117000.0,287036000.0,284407000.0,385882000.0
320,AME,depreciation,74680000.0,75197000.0,64617000.0,64877000.0
321,AME,otherCashflowsFromInvestingActivities,1000.0,2725000.0,-3017000.0,-24000.0
322,AME,dividendsPaid,-46178000.0,-46134000.0,-46033000.0,-41345000.0
323,AME,otherCashflowsFromFinancingActivities,-1398000.0,-469000.0,-3951000.0,-280000.0
324,AME,changeToNetincome,-22573000.0,25382000.0,13832000.0,8357000.0
325,AME,capitalExpenditures,-26224000.0,-23468000.0,-17537000.0,-37035000.0
326,AME,changeToInventory,,,,77448000.0
327,AME,changeToAccountReceivables,,,,163471000.0
328,AMP,investments,-2112000000.0,-374000000.0,8000000.0,-663000000.0
329,AMP,changeToLiabilities,270000000.0,193000000.0,119000000.0,-278000000.0
330,AMP,totalCashflowsFromInvestingActivities,-3007000000.0,-464000000.0,-100000000.0,-809000000.0
331,AMP,netBorrowings,-7000000.0,-5000000.0,-115000000.0,736000000.0
